trade_id,market_id,market_title,signal_time,entry_price,model_p,direction,size_usd,size_factor,edge_pp,ensemble_spread,confidence_score,resolution_date,metric,threshold,threshold_high,weather_direction,lat,lon,location_tz,actual_outcome,resolved_at,pnl_usd,brier_score,cumulative_pnl,cumulative_brier,raw_p,model_breakdown_json
6325170d,0x6c2cd4329b65dfc2b60f32fda4a7b7a010349a2c24ce08bec55f57cfb8cfdba1,Highest temperature in Tokyo on June 12? - Will the highest temperature in Tokyo be 26°C on June 12?,2026-06-10T17:13:14.766072+00:00,0.25,0.365094002138764,YES,9.6,0.384,0.1151,0.1200703521827921,0.385,2026-06-12T12:00:00+00:00,temperature_2m_max,26.0,,equal,35.6895,139.69171,Asia/Tokyo,0,2026-06-12T12:00:07.268395+00:00,-9.6,0.1333,2829.8946,46.0692,0.1486938624019857,"{""gfs_seamless"": 0.26666666666666666, ""icon_seamless"": 0.28205128205128205, ""ecmwf_ifs025"": 0.02}"
3c95a63b,0x26379399346483782a2ee362401d4b7230bab179c406332bbbe7689fa768f7d0,Highest temperature in Madrid on June 11? - Will the highest temperature in Madrid be 34°C on June 11?,2026-06-10T17:13:20.677093+00:00,0.8200000000000001,0.028765396551076405,NO,25.0,1.0,0.1512,0.0,0.695,2026-06-11T12:00:00+00:00,temperature_2m_max,34.0,,equal,40.4165,-3.70256,Europe/Madrid,0,2026-06-12T12:00:07.268395+00:00,5.4878,0.0008,2835.3824,46.07,0.02876539655107638,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
3c0bab6c,0xf6087bf6cd30ad4255bfcbab0b947815e5e0600479fed769e98944a3ccd5e5bd,Highest temperature in Atlanta on June 11? - Will the highest temperature in Atlanta be between 90-91°F on June 11?,2026-06-10T17:14:07.624564+00:00,0.5349999999999999,0.22305658216382818,NO,17.5,0.7,0.2419,0.060034324318907664,0.575,2026-06-11T12:00:00+00:00,temperature_2m_max,32.22222222222222,32.77777777777778,range,33.749,-84.38798,America/New_York,0,2026-06-12T12:00:07.268395+00:00,15.2103,0.0498,2850.5927,46.1198,0.10426952324057047,"{""gfs_seamless"": 0.16666666666666666, ""icon_seamless"": 0.10256410256410256, ""ecmwf_ifs025"": 0.02}"
ce1a567a,0x551a49277beb84be2a7968bbc6adb3c279b6c09f7479754baea3db3892309c1a,Highest temperature in Atlanta on June 11? - Will the highest temperature in Atlanta be between 92-93°F on June 11?,2026-06-10T17:14:08.267210+00:00,0.22,0.36873718704646047,YES,7.38,0.295,0.1487,0.14094995171651847,0.413,2026-06-11T12:00:00+00:00,temperature_2m_max,33.333333333333336,33.888888888888886,range,33.749,-84.38798,America/New_York,0,2026-06-12T12:00:07.268395+00:00,-7.38,0.136,2843.2127,46.2558,0.05541843988548078,"{""gfs_seamless"": 0.3, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
5246012f,0xb6b3513002968f10197c2785a464414e4c6bae3f593d2381e6d88070b53741df,Highest temperature in Dallas on June 11? - Will the highest temperature in Dallas be between 92-93°F on June 11?,2026-06-10T17:14:12.196445+00:00,0.24,0.3986284391666474,YES,7.0,0.28,0.1586,0.14405926492066407,0.407,2026-06-11T12:00:00+00:00,temperature_2m_max,33.333333333333336,33.888888888888886,range,32.78306,-96.80667,America/Chicago,1,2026-06-12T12:00:07.268395+00:00,22.1667,0.3616,2865.3794,46.6174,0.1375751563164625,"{""gfs_seamless"": 0.03333333333333333, ""icon_seamless"": 0.38461538461538464, ""ecmwf_ifs025"": 0.18}"
fe1b3572,0x78954dac6b00febb52adce41417261c53fa28bdb3b56ac15c842b4888ce9397f,Highest temperature in Tel Aviv on June 12? - Will the highest temperature in Tel Aviv be 30°C on June 12?,2026-06-10T17:14:16.838485+00:00,0.63,0.02050465138656543,NO,24.02,0.961,0.3495,0.0,0.625,2026-06-12T12:00:00+00:00,temperature_2m_max,30.0,,equal,32.08088,34.78057,Asia/Jerusalem,0,2026-06-12T12:00:07.268395+00:00,14.107,0.0004,2879.4864,46.6178,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
571815e7,0x328cd4ff626946f50c31efbdead5e9b37b769cec49f673055381b0a777ab84f9,Highest temperature in Tel Aviv on June 11? - Will the highest temperature in Tel Aviv be 29°C on June 11?,2026-06-10T17:14:24.684815+00:00,0.5800000000000001,0.051220515415373646,NO,23.55,0.942,0.3688,0.011615890884107215,0.672,2026-06-11T12:00:00+00:00,temperature_2m_max,29.0,,equal,32.08088,34.78057,Asia/Jerusalem,0,2026-06-12T12:00:07.268395+00:00,17.0534,0.0026,2896.5398,46.6204,0.023548470525674894,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.02564102564102564, ""ecmwf_ifs025"": 0.001}"
cdb97a02,0xa480d35b4885b31e9a7e7ecc9309bb16f1545ba452be83bfe080e3fe61079c48,Highest temperature in Tel Aviv on June 11? - Will the highest temperature in Tel Aviv be 30°C on June 11?,2026-06-10T17:14:25.328491+00:00,0.515,0.0010000000000000009,NO,25.0,1.0,0.484,0.0,0.695,2026-06-11T12:00:00+00:00,temperature_2m_max,30.0,,equal,32.08088,34.78057,Asia/Jerusalem,0,2026-06-12T12:00:07.268395+00:00,23.5437,0.0,2920.0835,46.6204,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
4636dadc,0x21d1ee4d701c375ed46cf04bfb4312cf297a59a73f3ee2d22007324c1471b4e7,Highest temperature in NYC on June 11? - Will the highest temperature in New York City be between 90-91°F on June 11?,2026-06-10T20:12:15.129114+00:00,0.79,0.050125896251216745,NO,23.67,0.947,0.1599,0.010540932464152369,0.683,2026-06-11T12:00:00+00:00,temperature_2m_max,32.22222222222222,32.77777777777778,range,40.71427,-74.00597,America/New_York,0,2026-06-12T12:00:07.268395+00:00,6.292,0.0025,2926.3755,46.6229,0.041230982155516634,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.02564102564102564, ""ecmwf_ifs025"": 0.02}"
08842880,0xf645455112efef1c627ad3d7c2a3a634c743d9a7e8da5d66ed9c14aaef46c6b6,Highest temperature in Paris on June 11? - Will the highest temperature in Paris be 20°C on June 11?,2026-06-10T20:12:24.632255+00:00,0.835,0.020106721797226085,NO,23.1,0.924,0.1449,0.015242079505576692,0.673,2026-06-11T12:00:00+00:00,temperature_2m_max,20.0,,equal,48.85341,2.3488,Europe/Paris,0,2026-06-12T12:00:07.268395+00:00,4.5647,0.0004,2930.9402,46.6233,0.008153378415354778,"{""gfs_seamless"": 0.03333333333333333, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
554b607e,0xa6b25f7478081e59fb97481d40f15d7a7f17cd198a11d64051b9d4576cfdabcd,Highest temperature in Paris on June 12? - Will the highest temperature in Paris be 24°C on June 12?,2026-06-10T20:12:33.797711+00:00,0.61,0.25753283070069966,NO,18.73,0.749,0.1325,0.04501604814449126,0.544,2026-06-12T12:00:00+00:00,temperature_2m_max,24.0,,equal,48.85341,2.3488,Europe/Paris,0,2026-06-12T12:00:07.268395+00:00,11.9749,0.0663,2942.9151,46.6896,0.21324209765627145,"{""gfs_seamless"": 0.23333333333333334, ""icon_seamless"": 0.3076923076923077, ""ecmwf_ifs025"": 0.2}"
24af5a8c,0x2b0aa00b8a280e59a1597b12b9c9f18799443e5d4de519cbe01169a55f978981,Highest temperature in Paris on June 12? - Will the highest temperature in Paris be 25°C on June 12?,2026-06-10T20:12:34.490093+00:00,0.645,0.18625265551877634,NO,17.1,0.684,0.1687,0.058599826446677175,0.517,2026-06-12T12:00:00+00:00,temperature_2m_max,25.0,,equal,48.85341,2.3488,Europe/Paris,0,2026-06-12T12:00:07.268395+00:00,9.4116,0.0347,2952.3267,46.7243,0.10820057794331711,"{""gfs_seamless"": 0.2, ""icon_seamless"": 0.10256410256410256, ""ecmwf_ifs025"": 0.06}"
5dd7e1e5,0x87bffcd21a32886cda9c0036b9fe5e11ef0fa01759099a4a53db2f61c14a7146,Highest temperature in Hong Kong on June 12? - Will the highest temperature in Hong Kong be 30°C on June 12?,2026-06-10T20:13:08.284019+00:00,0.685,0.1516099907564215,NO,16.6,0.664,0.1634,0.06260486388767748,0.509,2026-06-12T12:00:00+00:00,temperature_2m_max,30.0,,equal,22.27832,114.17469,Asia/Hong_Kong,0,2026-06-12T12:00:07.268395+00:00,7.6336,0.023,2959.9603,46.7473,0.06907510753220199,"{""gfs_seamless"": 0.06666666666666667, ""icon_seamless"": 0.15384615384615385, ""ecmwf_ifs025"": 0.001}"
9af3aaf5,0xd7e6f209697c2ed97ec31c79fe9da7f2d4859505988a89c47ee61936c41f55ef,Highest temperature in Seoul on June 12? - Will the highest temperature in Seoul be 24°C on June 12?,2026-06-10T20:14:09.796678+00:00,0.7050000000000001,0.010655416537423634,NO,24.18,0.967,0.2843,0.0,0.634,2026-06-12T12:00:00+00:00,temperature_2m_max,24.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-12T12:00:07.268395+00:00,10.1179,0.0001,2970.0782,46.7474,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
37411a9f,0x375b3965cd635ca24ee98e34d190a93e8ec5693bab67d3d2a023e1e853365006,Highest temperature in Seoul on June 12? - Will the highest temperature in Seoul be 25°C on June 12?,2026-06-10T20:14:10.473742+00:00,0.63,0.013118388419677107,NO,24.18,0.967,0.3569,0.0,0.634,2026-06-12T12:00:00+00:00,temperature_2m_max,25.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-12T12:00:07.268395+00:00,14.201,0.0002,2984.2792,46.7476,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
b7e97723,0x8e65ed479b220b1dddd289630d0997616eb81a7515fad7876941b965e038d87f,Highest temperature in Dallas on June 11? - Will the highest temperature in Dallas be between 94-95°F on June 11?,2026-06-10T20:14:28.135910+00:00,0.5449999999999999,0.1424173518086791,NO,22.6,0.904,0.3126,0.01921993997084839,0.666,2026-06-11T12:00:00+00:00,temperature_2m_max,34.44444444444444,35.0,range,32.78306,-96.80667,America/Chicago,0,2026-06-12T12:00:07.268395+00:00,18.8679,0.0203,3003.1471,46.7679,0.10918459520268384,"{""gfs_seamless"": 0.03333333333333333, ""icon_seamless"": 0.05128205128205128, ""ecmwf_ifs025"": 0.08}"
4e15d148,0x89e5cc7864e09ef4429a1abc0fc2883ce4485f595666a41d0ce14a642e63cc44,Highest temperature in Dallas on June 11? - Will the highest temperature in Dallas be between 96-97°F on June 11?,2026-06-10T20:14:28.808816+00:00,0.765,0.13914627402482121,NO,15.53,0.621,0.0959,0.07581475148814956,0.552,2026-06-11T12:00:00+00:00,temperature_2m_max,35.55555555555556,36.111111111111114,range,32.78306,-96.80667,America/Chicago,0,2026-06-12T12:00:07.268395+00:00,4.7707,0.0194,3007.9178,46.7873,0.0806278388555435,"{""gfs_seamless"": 0.13333333333333333, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.18}"
f6f54c2f,0xd2e1735ed1d7884f641dbff6bb2919ebcdfb1029d700b4de53df60788c2e5e1a,Lowest temperature in Hong Kong on June 11? - Will the lowest temperature in Hong Kong be 25°C on June 11?,2026-06-10T20:39:50.121731+00:00,0.22999999999999998,0.39779694962414675,NO,15.8,0.632,0.3722,0.07352057064412933,0.558,2026-06-11T12:00:00+00:00,temperature_2m_min,25.0,,equal,22.27832,114.17469,Asia/Hong_Kong,0,2026-06-12T12:00:07.268395+00:00,52.8957,0.1582,3060.8135,46.9455,0.1814409714348114,"{""gfs_seamless"": 0.3, ""icon_seamless"": 0.20512820512820512, ""ecmwf_ifs025"": 0.12}"
c5949751,0xf1b26e5bcea92304bacd22fead6d4e40d9e0defa59c88f0a150eb2f594f1b289,Lowest temperature in Paris on June 11? - Will the lowest temperature in Paris be 10°C on June 11?,2026-06-10T20:40:41.692898+00:00,0.6,0.10642894974269718,NO,20.97,0.839,0.2936,0.0322585910966331,0.641,2026-06-11T12:00:00+00:00,temperature_2m_min,10.0,,equal,48.85341,2.3488,Europe/Paris,0,2026-06-12T12:00:07.268395+00:00,13.98,0.0113,3074.7935,46.9568,0.04997187972061888,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.07692307692307693, ""ecmwf_ifs025"": 0.02}"
c56fbc72,0x6449249281642b796eb5756ec505026f4e8fba41dddbd1aa7111d3022babdd57,Lowest temperature in Paris on June 11? - Will the lowest temperature in Paris be 11°C on June 11?,2026-06-10T20:40:41.694627+00:00,0.77,0.0010000000000000009,NO,25.0,1.0,0.229,0.0,0.705,2026-06-11T12:00:00+00:00,temperature_2m_min,11.0,,equal,48.85341,2.3488,Europe/Paris,0,2026-06-12T12:00:07.268395+00:00,7.4675,0.0,3082.261,46.9568,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
c9396aa1,0x59dddbb53236bb9b86c82fc724bca70506c8e993d1ffe6500881831be62f5e9d,Highest temperature in Hong Kong on June 11? - Will the highest temperature in Hong Kong be 28°C on June 11?,2026-06-10T20:40:42.370957+00:00,0.655,0.22316941990845923,NO,17.88,0.715,0.1218,0.05702129561832365,0.591,2026-06-11T12:00:00+00:00,temperature_2m_max,28.0,,equal,22.27832,114.17469,Asia/Hong_Kong,1,2026-06-12T12:00:07.268395+00:00,-17.88,0.6035,3064.381,47.5603,0.17458220160350799,"{""gfs_seamless"": 0.06666666666666667, ""icon_seamless"": 0.20512820512820512, ""ecmwf_ifs025"": 0.12}"
89395c26,0x6f2212b5098239fefd0befdaf8f2803d9862b72afc4cb15ba1030371195240d8,Highest temperature in Toronto on June 11? - Will the highest temperature in Toronto be 32°C on June 11?,2026-06-10T20:40:47.095437+00:00,0.735,0.18249919350854,NO,16.9,0.676,0.0825,0.06479466829434873,0.576,2026-06-11T12:00:00+00:00,temperature_2m_max,32.0,,equal,43.70643,-79.39864,America/Toronto,0,2026-06-12T12:00:07.268395+00:00,6.0932,0.0333,3070.4742,47.5936,0.1429621994921497,"{""gfs_seamless"": 0.03333333333333333, ""icon_seamless"": 0.1794871794871795, ""ecmwf_ifs025"": 0.16}"
6545face,0xca65a9f8db70357ab50b669e52c8c60672f59d8b54dfd0bb333b6fdcf0c3dff9,Highest temperature in Seoul on June 11? - Will the highest temperature in Seoul be 22°C on June 11?,2026-06-10T20:40:47.766635+00:00,0.645,0.0010000000000000009,NO,25.0,1.0,0.354,0.0,0.705,2026-06-11T12:00:00+00:00,temperature_2m_max,22.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-12T12:00:07.268395+00:00,13.7597,0.0,3084.2339,47.5936,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
e89a4561,0xcdfb0fbfc1a013e11e97f525f0403497cc0ba75ed9576318bf7d7df8d98856f3,Highest temperature in Seoul on June 11? - Will the highest temperature in Seoul be 23°C on June 11?,2026-06-10T20:40:47.772342+00:00,0.585,0.0010000000000000009,NO,25.0,1.0,0.414,0.0,0.705,2026-06-11T12:00:00+00:00,temperature_2m_max,23.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-12T12:00:07.268395+00:00,17.735,0.0,3101.9689,47.5936,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
ccd851e2,0x664d52954be571f445467910f8a66352dd097e0cebaaee78c06e6edaf1006571,Highest temperature in Seoul on June 12? - Will the highest temperature in Seoul be 26°C on June 12?,2026-06-10T20:40:49.097127+00:00,0.825,0.010345425276595016,NO,24.2,0.968,0.1647,0.0,0.635,2026-06-12T12:00:00+00:00,temperature_2m_max,26.0,,equal,37.566,126.9784,Asia/Seoul,0,2026-06-12T12:00:07.268395+00:00,5.1333,0.0001,3107.1022,47.5937,0.00491705252392933,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
c0a0e20f,0xb5648ad4407a76536ad7c8b197acbe0c144b6530fc089b1866b9700d6c1abca3,Lowest temperature in NYC on June 11? - Will the lowest temperature in New York City be between 74-75°F on June 11?,2026-06-11T07:23:41.345830+00:00,0.605,0.18644422241633785,NO,16.8,0.672,0.2086,0.06552522838995341,0.606,2026-06-11T12:00:00+00:00,temperature_2m_min,23.333333333333332,23.88888888888889,range,40.71427,-74.00597,America/New_York,0,2026-06-12T12:00:07.268395+00:00,10.9686,0.0348,3118.0708,47.6285,0.08482170397219552,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.14}"
02c244db,0x3cf67276eb9145224222dd461b7681746b0ed534c7874bccb6a7eeebb8db327c,Lowest temperature in NYC on June 11? - Will the lowest temperature in New York City be between 76-77°F on June 11?,2026-06-11T07:23:41.346980+00:00,0.76,0.0010000000000000009,NO,25.0,1.0,0.239,0.0,0.737,2026-06-11T12:00:00+00:00,temperature_2m_min,24.444444444444443,25.0,range,40.71427,-74.00597,America/New_York,0,2026-06-12T12:00:07.268395+00:00,7.8947,0.0,3125.9655,47.6285,0.001,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.001, ""ecmwf_ifs025"": 0.001}"
27350643,0x219bd5c31a839f96138af5da3e5f2b20210ab4a928ca02437cf9f5e0459fa850,Highest temperature in Toronto on June 11? - Will the highest temperature in Toronto be 31°C on June 11?,2026-06-11T07:23:46.264629+00:00,0.505,0.4132336724661979,NO,9.15,0.366,0.0818,0.12686225484472563,0.483,2026-06-11T12:00:00+00:00,temperature_2m_max,31.0,,equal,43.70643,-79.39864,America/Toronto,0,2026-06-12T12:00:07.268395+00:00,8.9688,0.1708,3134.9343,47.7993,0.27140457096343656,"{""gfs_seamless"": 0.1, ""icon_seamless"": 0.41025641025641024, ""ecmwf_ifs025"": 0.24}"
ee4ac1e4,0xa9ec3279f635266d9d7053dcb886490f110922cbacdd5a1df28122f9db17df9a,Highest temperature in Toronto on June 12? - Will the highest temperature in Toronto be 27°C on June 12?,2026-06-11T07:23:46.975064+00:00,0.665,0.19716324508036479,NO,20.57,0.823,0.1378,0.03382629133150169,0.599,2026-06-12T12:00:00+00:00,temperature_2m_max,27.0,,equal,43.70643,-79.39864,America/Toronto,0,2026-06-12T12:00:07.268395+00:00,10.3623,0.0389,3145.2966,47.8382,0.1674987361427093,"{""gfs_seamless"": 0.1, ""icon_seamless"": 0.1794871794871795, ""ecmwf_ifs025"": 0.16}"
b740cd61,0x8a2d70bf2a3cf90f0df6e52657da1d599968b8531d03fcdca96f715d6834cf14,Highest temperature in Miami on June 11? - Will the highest temperature in Miami be between 88-89°F on June 11?,2026-06-11T07:23:48.313924+00:00,0.41500000000000004,0.431003202669494,NO,8.4,0.336,0.154,0.13287113677359813,0.471,2026-06-11T12:00:00+00:00,temperature_2m_max,31.11111111111111,31.666666666666668,range,25.77427,-80.19366,America/New_York,0,2026-06-12T12:00:07.268395+00:00,11.841,0.1858,3157.1376,48.024,0.12619051052263672,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.3076923076923077, ""ecmwf_ifs025"": 0.06}"
7b5297ec,0x9dcc9f2dc1ed586e4ae2f7f630a77a7095128624378970c6e8dcabd0674c0a6d,Highest temperature in Miami on June 11? - Will the highest temperature in Miami be between 90-91°F on June 11?,2026-06-11T07:23:48.315457+00:00,0.845,0.04301941239387981,NO,22.02,0.881,0.112,0.023703186289005463,0.689,2026-06-11T12:00:00+00:00,temperature_2m_max,32.22222222222222,32.77777777777778,range,25.77427,-80.19366,America/New_York,0,2026-06-12T12:00:07.268395+00:00,4.0392,0.0019,3161.1768,48.0259,0.027963571775390925,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.05128205128205128, ""ecmwf_ifs025"": 0.001}"
36be2f0c,0x9d638cbb333feef213309161fe9fef452f392bbad787fcbfc88d4d034ce5ceef,Lowest temperature in Miami on June 11? - Will the lowest temperature in Miami be between 78-79°F on June 11?,2026-06-11T07:23:48.979030+00:00,0.45499999999999996,0.44732940705102053,NO,5.95,0.238,0.0977,0.15238264053297693,0.432,2026-06-11T12:00:00+00:00,temperature_2m_min,25.555555555555557,26.11111111111111,range,25.77427,-80.19366,America/New_York,0,2026-06-12T12:00:07.268395+00:00,7.1269,0.2001,3168.3037,48.226,0.1347689664349395,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.3333333333333333, ""ecmwf_ifs025"": 0.02}"
c7a2c7ce,0xf5413f7ba4e69b0b572290cfeff4f3a61d32d89adf4c3df3466f4bbb286c5249,Lowest temperature in Miami on June 11? - Will the lowest temperature in Miami be between 74-75°F on June 11?,2026-06-11T07:23:48.985235+00:00,0.88,0.013137941609427148,NO,23.55,0.942,0.1069,0.011615890884107215,0.713,2026-06-11T12:00:00+00:00,temperature_2m_min,23.333333333333332,23.88888888888889,range,25.77427,-80.19366,America/New_York,0,2026-06-12T12:00:07.268395+00:00,3.2114,0.0002,3171.5151,48.2262,0.006548755208612681,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.02564102564102564, ""ecmwf_ifs025"": 0.001}"
7864447f,0x35ebe8a566f294d4c8c3b688f2247e6e6da1ab1e69b438a0c9734db3080da3d4,Highest temperature in Miami on June 12? - Will the highest temperature in Miami be between 88-89°F on June 12?,2026-06-11T07:23:49.656271+00:00,0.51,0.24040825448697237,NO,17.25,0.69,0.2496,0.060731172041267455,0.545,2026-06-12T12:00:00+00:00,temperature_2m_max,31.11111111111111,31.666666666666668,range,25.77427,-80.19366,America/New_York,0,2026-06-12T12:00:07.268395+00:00,16.5735,0.0578,3188.0886,48.284,0.12809800429352183,"{""gfs_seamless"": 0.03333333333333333, ""icon_seamless"": 0.1282051282051282, ""ecmwf_ifs025"": 0.18}"
8be37edf,0x015876b7cd6e12f475fe108077cf58276a49958d97436c666f9e61fa876aa89e,Highest temperature in Miami on June 12? - Will the highest temperature in Miami be between 90-91°F on June 12?,2026-06-11T07:23:49.657498+00:00,0.635,0.23219255581769263,NO,11.35,0.454,0.1328,0.10831425412329321,0.45,2026-06-12T12:00:00+00:00,temperature_2m_max,32.22222222222222,32.77777777777778,range,25.77427,-80.19366,America/New_York,0,2026-06-12T12:00:07.268395+00:00,6.524,0.0539,3194.6126,48.3379,0.07249366469987167,"{""gfs_seamless"": 0.001, ""icon_seamless"": 0.23076923076923078, ""ecmwf_ifs025"": 0.001}"
4f1d4ad1,0x551a49277beb84be2a7968bbc6adb3c279b6c09f7479754baea3db3892309c1a,Highest temperature in Atlanta on June 11? - Will the highest temperature in Atlanta be between 92-93°F on June 11?,2026-06-11T07:23:50.353323+00:00,0.7050000000000001,0.1683430135781775,NO,12.9,0.516,0.1267,0.0967282905287724,0.543,2026-06-11T12:00:00+00:00,temperature_2m_max,33.333333333333336,33.888888888888886,range,33.749,-84.38798,America/New_York,0,2026-06-12T12:00:07.268395+00:00,5.3979,0.0283,3200.0105,48.3662,0.04971116519648544,"{""gfs_seamless"": 0.23333333333333334, ""icon_seamless"": 0.07692307692307693, ""ecmwf_ifs025"": 0.001}"
